id,gender,masterCategory,subCategory,articleType,slot,baseColour,season,year,usage,productDisplayName,look
669631001,Men,Shoes,Other shoe,Other shoe,shoe,Grey,Winter,2019,Everyday / Streetwear,BRONN sneaker,Everyday / Streetwear
658495001,Women,Shoes,Boots,Boots,shoe,Black,Fall,2019,Everyday / Streetwear,Carolina Chelsea boot.,Everyday / Streetwear
632523004,Women,Shoes,Boots,Boots,shoe,Black,Fall,2019,Everyday / Streetwear,Manacor,Everyday / Streetwear
852772003,Women,Shoes,Sneakers,Sneakers,shoe,Khaki green,Spring,2019,Everyday / Streetwear,Abi Hightop Sneaker,Everyday / Streetwear
591061002,Women,Shoes,Flat shoe,Flat shoe,shoe,Black,Winter,2019,Everyday / Streetwear,Gibson sandal,Everyday / Streetwear
761204002,Women,Shoes,Slippers,Slippers,shoe,Black,Fall,2019,Loungewear / Home,Slipper BENNY,Loungewear / Home
677993002,Men,Shoes,Sneakers,Sneakers,shoe,Black,Fall,2019,Everyday / Streetwear,Patric court sneaker PQ,Everyday / Streetwear
719553002,Men,Shoes,Other shoe,Other shoe,shoe,Brown,Summer,2019,Everyday / Streetwear,Terry slip-on shoe,Everyday / Streetwear
822345002,Women,Shoes,Boots,Boots,shoe,Black,Winter,2019,Everyday / Streetwear,Evers boot,Everyday / Streetwear
749131002,Men,Shoes,Other shoe,Other shoe,shoe,Beige,Spring,2019,Everyday / Streetwear,STANLEY slip on,Everyday / Streetwear
901327001,Women,Shoes,Boots,Boots,shoe,Beige,Summer,2019,Everyday / Streetwear,Byron boot,Everyday / Streetwear
676640003,Women,Shoes,Boots,Boots,shoe,White,Spring,2019,Everyday / Streetwear,Chicago,Everyday / Streetwear
671334001,Women,Shoes,Slippers,Slippers,shoe,Black,Winter,2019,Everyday / Streetwear,Kling ballerina,Everyday / Streetwear
845086001,Men,Shoes,Sneakers,Sneakers,shoe,Black,Summer,2019,Everyday / Streetwear,Gemini Runner,Everyday / Streetwear
721287001,Women,Shoes,Ballerinas,Ballerinas,shoe,Pink,Spring,2019,Everyday / Streetwear,Valentina ballerina,Everyday / Streetwear
546269004,Women,Shoes,Sneakers,Sneakers,shoe,Black,Fall,2019,Everyday / Streetwear,Jin sneaker,Everyday / Streetwear
469039035,Women,Shoes,Ballerinas,Ballerinas,shoe,Blue,Spring,2019,Everyday / Streetwear,Henrik ballerina,Everyday / Streetwear
897685001,Men,Shoes,Slippers,Slippers,shoe,Black,Summer,2019,Everyday / Streetwear,miller preppy 2,Everyday / Streetwear
606714001,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Red,Fall,2019,Everyday / Streetwear,Arianna sandalette,Everyday / Streetwear
663358003,Men,Shoes,Other shoe,Other shoe,shoe,Black,Winter,2019,Everyday / Streetwear,Drake derby shoe,Everyday / Streetwear
705865001,Women,Shoes,Boots,Boots,shoe,Brown,Winter,2019,Everyday / Streetwear,OL YOUNGER PQ boot (gör CO),Everyday / Streetwear
741308001,Women,Shoes,Other shoe,Other shoe,shoe,Black,Spring,2019,Everyday / Streetwear,Bolivar espadrille,Everyday / Streetwear
719122001,Men,Shoes,Slippers,Slippers,shoe,Beige,Winter,2019,Everyday / Streetwear,Rudolf Reindeer slipper s.8,Everyday / Streetwear
710056008,Women,Shoes,Sandals,Sandals,shoe,Yellow,Spring,2019,Everyday / Streetwear,Kriss kross sandal,Everyday / Streetwear
671809004,Men,Shoes,Sneakers,Sneakers,shoe,Black,Summer,2019,Everyday / Streetwear,Malin court sneaker,Everyday / Streetwear
898889001,Women,Shoes,Boots,Boots,shoe,Black,Summer,2019,Everyday / Streetwear,Ibsen boot,Everyday / Streetwear
735307002,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Black,Spring,2019,Everyday / Streetwear,Colombia sandalette,Everyday / Streetwear
901324001,Women,Shoes,Boots,Boots,shoe,Black,Summer,2019,Everyday / Streetwear,Hemingway boot,Everyday / Streetwear
488697028,Men,Shoes,Sneakers,Sneakers,shoe,Blue,Fall,2019,Everyday / Streetwear,Nohar Sneaker,Everyday / Streetwear
643160003,Men,Shoes,Flip flop,Flip flop,shoe,Lilac Purple,Fall,2019,Everyday / Streetwear,Aberdeen flipflop,Everyday / Streetwear
694618002,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Red,Summer,2019,Everyday / Streetwear,Penny sandalette,Everyday / Streetwear
931235001,Women,Shoes,Sneakers,Sneakers,shoe,Khaki green,Summer,2019,Everyday / Streetwear,Gemma Chunky Sneaker,Everyday / Streetwear
643833003,Women,Shoes,Flip flop,Flip flop,shoe,Pink,Winter,2019,Everyday / Streetwear,Liquorice flipflop,Everyday / Streetwear
859583001,Men,Shoes,Sandals,Sandals,shoe,Black,Spring,2019,Everyday / Streetwear,Alvar Sandal,Everyday / Streetwear
650503007,Women,Shoes,Sneakers,Sneakers,shoe,Pink,Fall,2019,Everyday / Streetwear,Kinen sneaker,Everyday / Streetwear
705860003,Women,Shoes,Boots,Boots,shoe,White,Winter,2019,Everyday / Streetwear,OL GRANITE PQ boot,Everyday / Streetwear
759107001,Men,Shoes,Sneakers,Sneakers,shoe,Black,Spring,2019,Everyday / Streetwear,SL Court sneakers,Everyday / Streetwear
832122003,Women,Shoes,Ballerinas,Ballerinas,shoe,Pink,Summer,2019,Everyday / Streetwear,Ellie slingback,Everyday / Streetwear
854184006,Women,Shoes,Sneakers,Sneakers,shoe,Yellow,Spring,2019,Everyday / Streetwear,Zoe Highlift,Everyday / Streetwear
494088024,Men,Shoes,Sneakers,Sneakers,shoe,Black,Fall,2019,Everyday / Streetwear,Skule sneaker,Everyday / Streetwear
606742003,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Orange,Spring,2019,Everyday / Streetwear,Anja sandalette,Everyday / Streetwear
690545006,Men,Shoes,Boots,Boots,shoe,Brown,Winter,2019,Everyday / Streetwear,Smith chelsea(1),Everyday / Streetwear
888528001,Men,Shoes,Sneakers,Sneakers,shoe,White,Summer,2019,Everyday / Streetwear,Mick Sneaker PQ,Everyday / Streetwear
861409002,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Yellow,Summer,2019,Everyday / Streetwear,Morris sandalette,Everyday / Streetwear
665817004,Women,Shoes,Boots,Boots,shoe,Brown,Fall,2019,Everyday / Streetwear,WINONA PQ Boot,Everyday / Streetwear
495864001,Women,Shoes,Boots,Boots,shoe,Black,Winter,2019,Everyday / Streetwear,Sweetheart boot,Everyday / Streetwear
655493001,Women,Shoes,Sandals,Sandals,shoe,Red,Fall,2019,Everyday / Streetwear,Ana sandal,Everyday / Streetwear
631870011,Men,Shoes,Sneakers,Sneakers,shoe,Blue,Spring,2019,Everyday / Streetwear,Christer sock runner (1),Everyday / Streetwear
578317006,Women,Shoes,Sandals,Sandals,shoe,Pink,Summer,2019,Everyday / Streetwear,OL SABINA PQ sandal,Everyday / Streetwear
581298001,Women,Shoes,Flip flop,Flip flop,shoe,Black,Winter,2019,Everyday / Streetwear,Patty flip-flop,Everyday / Streetwear
856888002,Women,Shoes,Sandals,Sandals,shoe,Metal,Spring,2019,Everyday / Streetwear,Ella sandal,Everyday / Streetwear
736489004,Women,Shoes,Sneakers,Sneakers,shoe,Beige,Winter,2019,Everyday / Streetwear,Zenit highlift sneaker,Everyday / Streetwear
714391001,Women,Shoes,Pumps,Pumps,shoe,Black,Winter,2019,Everyday / Streetwear,Italy pump,Everyday / Streetwear
705870001,Women,Shoes,Boots,Boots,shoe,Black,Winter,2019,Everyday / Streetwear,OL EPPING PQ boot,Everyday / Streetwear
889665002,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Yellow,Spring,2019,Everyday / Streetwear,Rosa mule,Everyday / Streetwear
710500002,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Khaki green,Summer,2019,Everyday / Streetwear,MAY PQ sandalette,Everyday / Streetwear
705799005,Women,Shoes,Pumps,Pumps,shoe,Green,Spring,2019,Everyday / Streetwear,OL WASHINGTON PQ pump (gör CO),Everyday / Streetwear
490829006,Men,Shoes,Sandals,Sandals,shoe,Black,Fall,2019,Everyday / Streetwear,Kurt sandal,Everyday / Streetwear
878456001,Women,Shoes,Wedge,Wedge,shoe,Orange,Summer,2019,Everyday / Streetwear,Barnet espadrille,Everyday / Streetwear
632560001,Women,Shoes,Other shoe,Other shoe,shoe,Black,Spring,2019,Everyday / Streetwear,OL IRVING PQ Loafer,Everyday / Streetwear
581359005,Women,Shoes,Ballerinas,Ballerinas,shoe,Lilac Purple,Fall,2019,Everyday / Streetwear,Jedd mary jane ballerina,Everyday / Streetwear
647338008,Men,Shoes,Boots,Boots,shoe,Red,Fall,2019,Everyday / Streetwear,Kobe Chelsea Boot,Everyday / Streetwear
580853001,Women,Shoes,Pumps,Pumps,shoe,Pink,Summer,2019,Everyday / Streetwear,OL MICHELLE PQ pump,Everyday / Streetwear
634704002,Women,Shoes,Sandals,Sandals,shoe,Black,Fall,2019,Everyday / Streetwear,Davina slider,Everyday / Streetwear
349301030,Women,Shoes,Ballerinas,Ballerinas,shoe,Yellow,Summer,2019,Everyday / Streetwear,GLASSIG ESPADRILLE,Everyday / Streetwear
650503005,Women,Shoes,Sneakers,Sneakers,shoe,Black,Fall,2019,Everyday / Streetwear,Kinen sneaker,Everyday / Streetwear
789690001,Women,Shoes,Boots,Boots,shoe,Black,Winter,2019,Everyday / Streetwear,Maira boot,Everyday / Streetwear
606710004,Women,Shoes,Wedge,Wedge,shoe,Beige,Spring,2019,Everyday / Streetwear,Ashley espadrille,Everyday / Streetwear
494088014,Men,Shoes,Sneakers,Sneakers,shoe,Brown,Fall,2019,Everyday / Streetwear,Skule sneaker,Everyday / Streetwear
735379001,Men,Shoes,Other shoe,Other shoe,shoe,Blue,Spring,2019,Everyday / Streetwear,Dock deck shoe,Everyday / Streetwear
539499001,Women,Shoes,Boots,Boots,shoe,Black,Fall,2019,Everyday / Streetwear,Carolina Ankel Padding boot,Everyday / Streetwear
546256001,Women,Shoes,Boots,Boots,shoe,Grey,Fall,2019,Everyday / Streetwear,Stella sneaker boot,Everyday / Streetwear
653234002,Women,Shoes,Ballerinas,Ballerinas,shoe,Red,Spring,2019,Everyday / Streetwear,OL Marshall ballerina,Everyday / Streetwear
783309001,Women,Shoes,Boots,Boots,shoe,Black,Winter,2019,Everyday / Streetwear,Carola boot,Everyday / Streetwear
622963008,Women,Shoes,Boots,Boots,shoe,Black,Winter,2019,Everyday / Streetwear,Hansel Boot,Everyday / Streetwear
803373004,Men,Shoes,Sneakers,Sneakers,shoe,White,Winter,2019,Everyday / Streetwear,Curtis MidCut Sneaker,Everyday / Streetwear
654521003,Women,Shoes,Boots,Boots,shoe,Brown,Fall,2019,Everyday / Streetwear,Jupiter boot,Everyday / Streetwear
738834001,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Metal,Spring,2019,Everyday / Streetwear,Monica fancy,Everyday / Streetwear
891102002,Women,Shoes,Sneakers,Sneakers,shoe,Lilac Purple,Summer,2019,Everyday / Streetwear,Albin Low Sneaker,Everyday / Streetwear
831644001,Women,Shoes,Heeled sandals,Heeled sandals,shoe,White,Spring,2019,Everyday / Streetwear,Joa sandalette,Everyday / Streetwear
743117001,Women,Shoes,Slippers,Slippers,shoe,White,Spring,2019,Loungewear / Home,Bridal Slipper,Loungewear / Home
869095001,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Blue,Summer,2019,Everyday / Streetwear,Miami PQ sandalette,Everyday / Streetwear
682511002,Women,Shoes,Boots,Boots,shoe,Brown,Winter,2019,Everyday / Streetwear,Lexington,Everyday / Streetwear
469039019,Women,Shoes,Ballerinas,Ballerinas,shoe,Black,Summer,2019,Everyday / Streetwear,Henrik ballerina,Everyday / Streetwear
889664001,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Brown,Summer,2019,Everyday / Streetwear,Elli thong sandalette,Everyday / Streetwear
701561002,Women,Shoes,Boots,Boots,shoe,Mole,Winter,2019,Everyday / Streetwear,Bobby cut out boot,Everyday / Streetwear
777076002,Men,Shoes,Boots,Boots,shoe,Brown,Winter,2019,Everyday / Streetwear,Rufus lace up boot,Everyday / Streetwear
723872005,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Red,Summer,2019,Everyday / Streetwear,Twist sandalette,Everyday / Streetwear
892329001,Men,Shoes,Sneakers,Sneakers,shoe,White,Summer,2019,Everyday / Streetwear,Jenjen Sneaker,Everyday / Streetwear
656121009,Men,Shoes,Other shoe,Other shoe,shoe,Blue,Fall,2019,Everyday / Streetwear,Akoni Shoe,Everyday / Streetwear
707181001,Women,Shoes,Other shoe,Other shoe,shoe,Black,Summer,2019,Everyday / Streetwear,OL KUMAR PQ semi-boot,Everyday / Streetwear
765665001,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Brown,Summer,2019,Everyday / Streetwear,Anna-Belle sandalette,Everyday / Streetwear
689134001,Women,Shoes,Ballerinas,Ballerinas,shoe,Black,Summer,2019,Everyday / Streetwear,ivanka,Everyday / Streetwear
761217002,Women,Shoes,Slippers,Slippers,shoe,Black,Fall,2019,Loungewear / Home,Slipper Cozy Slip On,Loungewear / Home
632596001,Women,Shoes,Sandals,Sandals,shoe,Red,Fall,2019,Everyday / Streetwear,OL VIVI Espadrille sandal,Everyday / Streetwear
905438002,Women,Shoes,Boots,Boots,shoe,Black,Summer,2019,Everyday / Streetwear,Kandice Boot,Everyday / Streetwear
643160016,Men,Shoes,Flip flop,Flip flop,shoe,Turquoise,Winter,2019,Everyday / Streetwear,Aberdeen flipflop,Everyday / Streetwear
733765001,Women,Shoes,Sneakers,Sneakers,shoe,Black,Summer,2019,Everyday / Streetwear,OL  BEXLEY sneaker,Everyday / Streetwear
889672001,Women,Shoes,Wedge,Wedge,shoe,Pink,Summer,2019,Everyday / Streetwear,Bita wedge,Everyday / Streetwear
766156008,Women,Shoes,Sneakers,Sneakers,shoe,White,Spring,2019,Everyday / Streetwear,Yama sneaker,Everyday / Streetwear
712055001,Men,Shoes,Sneakers,Sneakers,shoe,White,Spring,2019,Everyday / Streetwear,Bold Sneaker PQ,Everyday / Streetwear
713996002,Women,Shoes,Boots,Boots,shoe,Beige,Winter,2019,Everyday / Streetwear,Sweetheart,Everyday / Streetwear
704630008,Women,Shoes,Sneakers,Sneakers,shoe,Black,Fall,2019,Everyday / Streetwear,Malva sneaker(1),Everyday / Streetwear
546251001,Women,Shoes,Boots,Boots,shoe,Black,Fall,2019,Everyday / Streetwear,Amber biker boot,Everyday / Streetwear
573665003,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Beige,Fall,2019,Everyday / Streetwear,Rider mule,Everyday / Streetwear
712048001,Men,Shoes,Sneakers,Sneakers,shoe,Brown,Winter,2019,Everyday / Streetwear,Delta Court Sneaker,Everyday / Streetwear
620746001,Women,Shoes,Sandals,Sandals,shoe,Black,Winter,2019,Everyday / Streetwear,OL JOJO Espadrille,Everyday / Streetwear
674024001,Women,Shoes,Boots,Boots,shoe,Black,Fall,2019,Everyday / Streetwear,OL KLEIBER PQ Boot,Everyday / Streetwear
580853002,Women,Shoes,Pumps,Pumps,shoe,Beige,Summer,2019,Everyday / Streetwear,OL MICHELLE PQ pump,Everyday / Streetwear
766099001,Men,Shoes,Sneakers,Sneakers,shoe,Black,Winter,2019,Everyday / Streetwear,Patric Court Sneaker Canvas,Everyday / Streetwear
704593003,Women,Shoes,Flat shoe,Flat shoe,shoe,Yellow,Winter,2019,Everyday / Streetwear,Drake loafer,Everyday / Streetwear
562306002,Women,Shoes,Sneakers,Sneakers,shoe,Black,Winter,2019,Everyday / Streetwear,Kattis fur WL,Everyday / Streetwear
712411003,Women,Shoes,Other shoe,Other shoe,shoe,Brown,Winter,2019,Everyday / Streetwear,Jim semi boot,Everyday / Streetwear
522045004,Women,Shoes,Sneakers,Sneakers,shoe,White,Spring,2019,Everyday / Streetwear,Maiken Fur sneaker,Everyday / Streetwear
765915002,Women,Shoes,Sneakers,Sneakers,shoe,Black,Summer,2019,Everyday / Streetwear,Missy highlift sneaker,Everyday / Streetwear
705860001,Women,Shoes,Boots,Boots,shoe,Black,Fall,2019,Everyday / Streetwear,OL GRANITE PQ boot,Everyday / Streetwear
648348001,Men,Shoes,Other shoe,Other shoe,shoe,Black,Fall,2019,Everyday / Streetwear,JACOB high top sneaker,Everyday / Streetwear
782415001,Women,Shoes,Flat shoe,Flat shoe,shoe,Black,Fall,2019,Everyday / Streetwear,Merrill PQ men shoe,Everyday / Streetwear
759160002,Women,Shoes,Flat shoe,Flat shoe,shoe,Beige,Summer,2019,Everyday / Streetwear,Glassig espadrill,Everyday / Streetwear
748595002,Women,Shoes,Boots,Boots,shoe,Orange,Winter,2019,Everyday / Streetwear,Brie boot,Everyday / Streetwear
727063001,Women,Shoes,Sneakers,Sneakers,shoe,White,Summer,2019,Everyday / Streetwear,Karin sock sneaker,Everyday / Streetwear
654983001,Women,Shoes,Sandals,Sandals,shoe,Lilac Purple,Fall,2019,Everyday / Streetwear,OL ERIN slip-in,Everyday / Streetwear
806773001,Women,Shoes,Boots,Boots,shoe,Black,Spring,2019,Everyday / Streetwear,Ling Platform,Everyday / Streetwear
659146002,Men,Shoes,Sneakers,Sneakers,shoe,Blue,Winter,2019,Everyday / Streetwear,Tyko fancy,Everyday / Streetwear
663368001,Women,Shoes,Flat shoe,Flat shoe,shoe,Black,Fall,2019,Everyday / Streetwear,Elton loafer,Everyday / Streetwear
752857002,Women,Shoes,Boots,Boots,shoe,Red,Fall,2019,Everyday / Streetwear,Patsy Platform,Everyday / Streetwear
752737001,Women,Shoes,Sandals,Sandals,shoe,Black,Summer,2019,Everyday / Streetwear,Coolio sandal,Everyday / Streetwear
689134002,Women,Shoes,Ballerinas,Ballerinas,shoe,Brown,Spring,2019,Everyday / Streetwear,Ivanka ballerina,Everyday / Streetwear
580859001,Women,Shoes,Other shoe,Other shoe,shoe,Blue,Fall,2019,Everyday / Streetwear,OL BARACK PQ Semi-Boot,Everyday / Streetwear
853504002,Women,Shoes,Sneakers,Sneakers,shoe,Metal,Summer,2019,Everyday / Streetwear,Tua sneaker,Everyday / Streetwear
580857001,Women,Shoes,Pumps,Pumps,shoe,Mole,Fall,2019,Everyday / Streetwear,OL WEST PQ pump,Everyday / Streetwear
783626001,Women,Shoes,Boots,Boots,shoe,Black,Winter,2019,Everyday / Streetwear,Kramer boot,Everyday / Streetwear
853594001,Women,Shoes,Sandals,Sandals,shoe,Beige,Winter,2019,Everyday / Streetwear,Sigrid sandal,Everyday / Streetwear
674100001,Women,Shoes,Boots,Boots,shoe,Black,Winter,2019,Everyday / Streetwear,OL SWAN PQ Boot,Everyday / Streetwear
710436001,Women,Shoes,Wedge,Wedge,shoe,Black,Summer,2019,Everyday / Streetwear,JANUARY PQ wedge,Everyday / Streetwear
680722001,Women,Shoes,Boots,Boots,shoe,Black,Winter,2019,Everyday / Streetwear,Austin highshaft,Everyday / Streetwear
599742004,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Beige,Fall,2019,Everyday / Streetwear,OL CALYPSO Sandalette,Everyday / Streetwear
593808004,Women,Shoes,Wedge,Wedge,shoe,Black,Fall,2019,Everyday / Streetwear,Marita espadrille,Everyday / Streetwear
674065003,Women,Shoes,Boots,Boots,shoe,Black,Fall,2019,Everyday / Streetwear,SELIA PQ Boot,Everyday / Streetwear
814650001,Women,Shoes,Boots,Boots,shoe,Beige,Fall,2019,Everyday / Streetwear,Ada fancy PQ boot,Everyday / Streetwear
478022001,Women,Shoes,Sandals,Sandals,shoe,Black,Fall,2019,Everyday / Streetwear,MARTIN HIGHLIFT,Everyday / Streetwear
695341006,Men,Shoes,Other shoe,Other shoe,shoe,Black,Spring,2019,Everyday / Streetwear,Preston carshoe,Everyday / Streetwear
655112004,Men,Shoes,Sneakers,Sneakers,shoe,White,Spring,2019,Everyday / Streetwear,Trinity runner PQ,Everyday / Streetwear
782059001,Women,Shoes,Flat shoe,Flat shoe,shoe,Black,Fall,2019,Everyday / Streetwear,Geri PQ loafer,Everyday / Streetwear
581408001,Women,Shoes,Ballerinas,Ballerinas,shoe,Black,Fall,2019,Everyday / Streetwear,Humble fancy ballerina,Everyday / Streetwear
545258019,Women,Shoes,Pumps,Pumps,shoe,White,Spring,2019,Everyday / Streetwear,OL DONALD pump,Everyday / Streetwear
669278001,Men,Shoes,Boots,Boots,shoe,Brown,Winter,2019,Everyday / Streetwear,Tristan chelsea boot PQ,Everyday / Streetwear
558901001,Women,Shoes,Boots,Boots,shoe,Black,Fall,2019,Everyday / Streetwear,OL MARGOT PQ,Everyday / Streetwear
709109001,Men,Shoes,Other shoe,Other shoe,shoe,Brown,Winter,2019,Everyday / Streetwear,Liam derby shoe PQ,Everyday / Streetwear
599708001,Women,Shoes,Slippers,Slippers,shoe,White,Fall,2019,Everyday / Streetwear,OL NICOLAS PQ Slip-in,Everyday / Streetwear
640989003,Women,Shoes,Sandals,Sandals,shoe,Beige,Fall,2019,Everyday / Streetwear,OL ENZO PQ Sandal,Everyday / Streetwear
556763001,Women,Shoes,Wedge,Wedge,shoe,White,Fall,2019,Everyday / Streetwear,Sunny espadrille,Everyday / Streetwear
808690001,Women,Shoes,Heeled sandals,Heeled sandals,shoe,Beige,Summer,2019,Everyday / Streetwear,Tamsin sandalette,Everyday / Streetwear
601780001,Men,Shoes,Sandals,Sandals,shoe,Black,Summer,2019,Everyday / Streetwear,Algot strap sandal,Everyday / Streetwear
740360002,Women,Shoes,Sandals,Sandals,shoe,White,Spring,2019,Everyday / Streetwear,Luis sandal,Everyday / Streetwear
622963013,Women,Shoes,Boots,Boots,shoe,Black,Fall,2019,Everyday / Streetwear,Hansel Boot,Everyday / Streetwear
747563005,Women,Shoes,Wedge,Wedge,shoe,Black,Summer,2019,Everyday / Streetwear,Hedda Espadrille Wedge,Everyday / Streetwear
631878004,Women,Shoes,Sandals,Sandals,shoe,Red,Fall,2019,Everyday / Streetwear,Mara sandal,Everyday / Streetwear
629897001,Women,Shoes,Wedge,Wedge,shoe,Beige,Spring,2019,Everyday / Streetwear,OL BUTLER Wedge,Everyday / Streetwear
661084007,Men,Shoes,Sneakers,Sneakers,shoe,Brown,Fall,2019,Everyday / Streetwear,Ron high top,Everyday / Streetwear
825569001,Men,Shoes,Boots,Boots,shoe,Brown,Spring,2019,Everyday / Streetwear,Irvin Lace up  Boot,Everyday / Streetwear
881882001,Women,Shoes,Sandals,Sandals,shoe,Metal,Summer,2019,Everyday / Streetwear,Bombata Strappy Sandal,Everyday / Streetwear
723912001,Women,Shoes,Pumps,Pumps,shoe,Black,Summer,2019,Everyday / Streetwear,Mindy peep toe pump,Everyday / Streetwear
601769009,Men,Shoes,Sneakers,Sneakers,shoe,Mole,Spring,2019,Everyday / Streetwear,Cirrus knit court sneaker,Everyday / Streetwear
577665001,Women,Shoes,Boots,Boots,shoe,Black,Fall,2019,Everyday / Streetwear,Harper highshaft,Everyday / Streetwear
570309005,Women,Shoes,Sandals,Sandals,shoe,Pink,Fall,2019,Everyday / Streetwear,Davina slider,Everyday / Streetwear
704630004,Women,Shoes,Sneakers,Sneakers,shoe,Black,Summer,2019,Everyday / Streetwear,Malva sneaker(1),Everyday / Streetwear
727880020,Women,Shoes,Sneakers,Sneakers,shoe,Red,Summer,2019,Everyday / Streetwear,Mimmi new,Everyday / Streetwear
581153009,Women,Shoes,Flat shoe,Flat shoe,shoe,White,Summer,2019,Everyday / Streetwear,Maggi espadrille,Everyday / Streetwear
